,h,r,t
4161,5243,2,11057
4162,5243,2,11053
4163,5243,2,11054
4164,5243,2,11053
4165,5243,2,11055
4166,5243,2,11053
4167,5243,2,11056
4168,4322,2,11054
4169,4322,2,11054
4170,4322,2,11054
4171,4322,2,11054
4172,4322,2,11054
4173,4322,2,11054
4174,4322,2,11054
4175,4322,2,11054
4176,2366,2,11054
4177,2366,2,11054
4178,2366,2,11054
4179,2366,2,11054
4180,2366,2,11054
4181,2366,2,11054
4182,9228,2,11056
4183,9228,2,11057
4184,9228,2,11056
4185,4089,2,11054
4186,4089,2,11054
4187,4089,2,11054
4188,4089,2,11054
4189,4089,2,11054
4190,4089,2,11054
4191,4089,2,11054
4192,4089,2,11054
4193,4089,2,11054
4194,4089,2,11054
4195,3127,2,11055
4196,3127,2,11053
4197,3127,2,11053
4198,3127,2,11055
4199,3127,2,11057
4200,3127,2,11057
4201,3127,2,11057
4202,3127,2,11053
4203,3127,2,11057
4204,2067,2,11054
4205,2067,2,11054
4206,2067,2,11054
4207,2067,2,11054
4208,2067,2,11054
4209,6241,2,11055
4210,6241,2,11055
4211,3748,2,11054
4212,3748,2,11054
4213,3748,2,11054
4214,3748,2,11054
4215,3748,2,11054
4216,3748,2,11054
4217,1927,2,11054
4218,1927,2,11054
4219,406,2,11055
4220,406,2,11057
4221,406,2,11056
4222,406,2,11053
4223,406,2,11053
4224,406,2,11053
4225,406,2,11053
4226,406,2,11053
4227,406,2,11053
4228,406,2,11053
4229,406,2,11056
4230,406,2,11053
4231,406,2,11056
4232,406,2,11057
4233,1014,2,11053
4234,1014,2,11053
4235,1014,2,11053
4236,1014,2,11055
4237,1014,2,11053
4238,1014,2,11053
4239,1014,2,11053
4240,3957,2,11054
4241,3957,2,11054
4242,3957,2,11054
4243,3957,2,11054
4244,3957,2,11054
4245,8042,2,11056
4246,8042,2,11056
4247,8042,2,11053
4248,8042,2,11056
4249,8042,2,11053
4250,8042,2,11053
4251,8042,2,11057
4252,8042,2,11054
4253,8042,2,11054
4254,8042,2,11056
4255,8042,2,11057
4256,8042,2,11054
4257,8042,2,11053
4258,1544,2,11053
4259,1544,2,11053
4260,1544,2,11053
4261,1544,2,11053
4262,1544,2,11053
4263,1544,2,11053
4264,1544,2,11053
4265,1544,2,11053
4266,1544,2,11053
4267,1544,2,11053
4268,1544,2,11053
4269,1544,2,11053
4270,1949,2,11054
4271,1949,2,11054
4272,3732,2,11053
4273,3732,2,11053
4274,3732,2,11054
4275,3732,2,11053
4276,3732,2,11053
4277,3732,2,11053
4278,3732,2,11053
4279,3732,2,11053
4280,553,2,11053
4281,553,2,11053
4282,553,2,11053
4283,553,2,11053
4284,553,2,11053
4285,553,2,11053
4286,553,2,11053
4287,553,2,11053
4288,2561,2,11054
4289,2561,2,11054
4290,2561,2,11054
4291,2561,2,11054
4292,2561,2,11054
4293,2561,2,11054
4294,2561,2,11054
4295,4976,2,11053
4296,4976,2,11053
4297,4976,2,11053
4298,4976,2,11056
4299,4976,2,11053
4300,1699,2,11053
4301,1699,2,11053
4302,8981,2,11055
4303,8981,2,11053
4304,8981,2,11053
4305,8981,2,11056
4306,4989,2,11054
4307,4989,2,11054
4308,4989,2,11054
4309,4989,2,11054
4310,4989,2,11054
4311,4989,2,11054
4312,4989,2,11054
4313,4989,2,11054
4314,2644,2,11054
4315,2644,2,11054
4316,2644,2,11054
4317,2644,2,11054
4318,9776,2,11053
4319,9776,2,11053
4320,9776,2,11053
4321,7292,2,11053
4322,7292,2,11053
4323,345,2,11053
4324,345,2,11053
4325,345,2,11053
4326,345,2,11053
4327,3505,2,11053
4328,3505,2,11056
4329,9265,2,11055
4330,9265,2,11055
4331,9265,2,11055
4332,9265,2,11055
4333,9265,2,11057
4334,9265,2,11054
4335,9265,2,11054
4336,1320,2,11055
4337,1320,2,11053
4338,1320,2,11053
4339,5946,2,11054
4340,5946,2,11054
4341,5946,2,11054
4342,5946,2,11054
4343,5946,2,11054
4344,5946,2,11054
4345,5946,2,11054
4346,5946,2,11054
4347,9329,2,11057
4348,9329,2,11056
4349,9329,2,11056
4350,8600,2,11053
4351,8600,2,11053
4352,8600,2,11053
4353,649,2,11053
4354,649,2,11057
4355,5521,2,11053
4356,5521,2,11053
4357,8472,2,11053
4358,8472,2,11053
4359,8472,2,11053
4360,2198,2,11054
4361,2198,2,11054
4362,2198,2,11054
4363,2198,2,11054
4364,2198,2,11054
4365,2065,2,11054
4366,2065,2,11054
4367,2065,2,11054
4368,2065,2,11054
4369,2065,2,11054
4370,2065,2,11054
4371,2065,2,11054
4372,2065,2,11054
4373,2065,2,11054
4374,9668,2,11056
4375,9668,2,11055
4376,9668,2,11057
4377,9668,2,11056
4378,7643,2,11053
4379,7643,2,11053
4380,7643,2,11053
4381,9079,2,11056
4382,9079,2,11055
4383,9079,2,11057
4384,9079,2,11056
4385,9079,2,11056
4386,2284,2,11054
4387,2284,2,11054
4388,2284,2,11054
4389,2284,2,11054
4390,6195,2,11056
4391,6195,2,11056
4392,6195,2,11054
4393,7880,2,11055
4394,7880,2,11055
4395,7880,2,11055
4396,7880,2,11057
4397,4503,2,11054
4398,4503,2,11054
4399,4503,2,11054
4400,4503,2,11054
4401,1847,2,11057
4402,1847,2,11053
4403,1847,2,11053
4404,295,2,11056
4405,295,2,11053
4406,295,2,11053
4407,295,2,11053
4408,897,2,11056
4409,897,2,11057
4410,5162,2,11055
4411,5162,2,11053
4412,5162,2,11056
4413,9348,2,11057
4414,9348,2,11053
4415,9348,2,11053
4416,9348,2,11053
4417,9348,2,11056
4418,9348,2,11056
4419,9348,2,11053
4420,9348,2,11053
4421,9348,2,11055
4422,9348,2,11053
4423,10635,2,11053
4424,10635,2,11053
4425,10635,2,11053
4426,10635,2,11053
4427,5396,2,11057
4428,5396,2,11056
4429,5396,2,11053
4430,2602,2,11054
4431,2602,2,11054
4432,2602,2,11054
4433,2602,2,11054
4434,5449,2,11053
4435,5449,2,11053
4436,5449,2,11053
4437,8003,2,11055
4438,8003,2,11053
4439,8003,2,11053
4440,8003,2,11053
4441,8003,2,11053
4442,8492,2,11056
4443,8492,2,11056
4444,8492,2,11053
4445,5954,2,11053
4446,5954,2,11053
4447,5954,2,11053
4448,5954,2,11053
4449,5954,2,11053
4450,5954,2,11055
4451,4847,2,11055
4452,4847,2,11055
4453,7186,2,11056
4454,7186,2,11056
4455,5274,2,11055
4456,9190,2,11054
4457,9190,2,11053
4458,9190,2,11053
4459,9190,2,11053
4460,9190,2,11057
4461,10111,2,11055
4462,10111,2,11053
4463,10111,2,11056
4464,10111,2,11056
4465,10111,2,11056
4466,10111,2,11053
4467,124,2,11057
4468,124,2,11054
4469,124,2,11056
4470,124,2,11054
4471,124,2,11056
4472,124,2,11055
4473,124,2,11057
4474,10350,2,11053
4475,10350,2,11053
4476,10350,2,11053
4477,10350,2,11053
4478,10350,2,11053
4479,10350,2,11053
4480,10350,2,11053
4481,10350,2,11053
4482,10350,2,11053
4483,10350,2,11053
4484,8249,2,11053
4485,8249,2,11055
4486,8249,2,11053
4487,8249,2,11053
4488,8249,2,11053
4489,8249,2,11053
4490,8249,2,11053
4491,8249,2,11053
4492,2124,2,11054
4493,2124,2,11054
4494,2124,2,11054
4495,2124,2,11054
4496,2124,2,11054
4497,2124,2,11054
4498,5643,2,11053
4499,5643,2,11055
4500,5643,2,11053
4501,5643,2,11055
4502,5643,2,11056
4503,5643,2,11053
4504,5643,2,11055
4505,5643,2,11053
4506,5643,2,11053
4507,5643,2,11056
4508,5643,2,11053
4509,5828,2,11056
4510,5828,2,11057
4511,5828,2,11056
4512,2641,2,11055
4513,4332,2,11054
4514,4332,2,11054
4515,4332,2,11054
4516,4332,2,11054
4517,4332,2,11054
4518,4332,2,11054
4519,4332,2,11054
4520,2640,2,11054
4521,2640,2,11055
4522,2640,2,11053
4523,6597,2,11054
4524,6597,2,11054
4525,6597,2,11054
4526,6597,2,11054
4527,2594,2,11054
4528,2594,2,11054
4529,2594,2,11054
4530,2594,2,11054
4531,2594,2,11054
4532,2594,2,11054
4533,2594,2,11054
4534,621,2,11053
4535,621,2,11053
4536,8779,2,11056
4537,8779,2,11055
4538,8779,2,11056
4539,8779,2,11053
4540,8779,2,11057
4541,8779,2,11056
4542,8779,2,11053
4543,8779,2,11055
4544,8779,2,11053
4545,8779,2,11056
4546,8779,2,11056
4547,8779,2,11053
4548,8779,2,11057
4549,8779,2,11056
4550,8779,2,11055
4551,8779,2,11057
4552,8779,2,11054
4553,8779,2,11055
4554,8779,2,11057
4555,8779,2,11053
4556,8779,2,11053
4557,8779,2,11053
4558,8779,2,11057
4559,8779,2,11053
4560,8779,2,11053
4561,5885,2,11053
4562,5885,2,11053
4563,5885,2,11053
4564,5885,2,11053
4565,5885,2,11053
4566,10151,2,11053
4567,10151,2,11053
4568,9901,2,11053
4569,9901,2,11053
4570,9901,2,11053
4571,794,2,11053
4572,794,2,11053
4573,794,2,11053
4574,794,2,11053
4575,794,2,11053
4576,4156,2,11055
4577,4156,2,11053
4578,3049,2,11054
4579,3049,2,11054
4580,3049,2,11054
4581,3049,2,11054
4582,3049,2,11054
4583,3049,2,11054
4584,3049,2,11054
4585,317,2,11057
4586,317,2,11056
4587,317,2,11054
4588,317,2,11056
4589,317,2,11056
4590,317,2,11057
4591,317,2,11056
4592,317,2,11056
4593,317,2,11053
4594,317,2,11056
4595,317,2,11056
4596,10248,2,11054
4597,10248,2,11053
4598,10248,2,11054
4599,7744,2,11054
4600,7744,2,11054
4601,7744,2,11054
4602,7744,2,11054
4603,7744,2,11054
4604,7744,2,11054
4605,4978,2,11054
4606,4978,2,11054
4607,4978,2,11054
4608,4978,2,11054
4609,4978,2,11054
4610,4978,2,11054
4611,4978,2,11054
4612,4978,2,11054
4613,4978,2,11054
4614,8293,2,11053
4615,8293,2,11056
4616,8293,2,11053
4617,4075,2,11053
4618,4075,2,11055
4619,4075,2,11053
4620,499,2,11053
4621,499,2,11053
4622,3702,2,11056
4623,3702,2,11053
4624,3702,2,11053
4625,3702,2,11057
4626,3702,2,11053
4627,3702,2,11053
4628,3702,2,11053
4629,3702,2,11053
4630,100,2,11053
4631,100,2,11053
4632,8752,2,11056
4633,8752,2,11056
4634,10568,2,11056
4635,10568,2,11054
4636,10568,2,11056
4637,10568,2,11056
4638,10568,2,11056
4639,7001,2,11054
4640,7001,2,11054
4641,7001,2,11054
4642,2549,2,11053
4643,2549,2,11053
4644,2549,2,11055
4645,103,2,11057
4646,103,2,11055
4647,103,2,11057
4648,103,2,11055
4649,5822,2,11053
4650,5822,2,11053
4651,5822,2,11053
4652,6184,2,11053
4653,6184,2,11056
4654,6184,2,11057
4655,7304,2,11053
4656,7304,2,11057
4657,7304,2,11053
4658,7304,2,11053
4659,7304,2,11053
4660,7304,2,11053
4661,7304,2,11053
4662,7304,2,11053
4663,7304,2,11057
4664,7304,2,11053
4665,7304,2,11053
4666,7304,2,11053
4667,7304,2,11053
4668,7304,2,11053
4669,7304,2,11057
4670,7304,2,11053
4671,7304,2,11053
4672,7304,2,11053
4673,7304,2,11053
4674,7304,2,11053
4675,7304,2,11053
4676,7304,2,11053
4677,7304,2,11053
4678,7304,2,11053
4679,7304,2,11055
4680,7304,2,11053
4681,6342,2,11057
4682,6342,2,11056
4683,6342,2,11056
4684,6342,2,11057
4685,6342,2,11056
4686,6342,2,11056
4687,3556,2,11055
4688,3556,2,11056
4689,3556,2,11053
4690,2307,2,11053
4691,2307,2,11056
4692,2307,2,11053
4693,2307,2,11053
4694,8706,2,11053
4695,8706,2,11054
4696,8706,2,11054
4697,8706,2,11053
4698,16,2,11053
4699,16,2,11053
4700,16,2,11053
4701,16,2,11053
4702,16,2,11053
4703,16,2,11055
4704,16,2,11056
4705,16,2,11055
4706,16,2,11053
4707,16,2,11055
4708,16,2,11055
4709,16,2,11053
4710,16,2,11053
4711,7062,2,11057
4712,7062,2,11054
4713,7062,2,11054
4714,7062,2,11056
4715,7062,2,11055
4716,7062,2,11057
4717,7062,2,11056
4718,7062,2,11057
4719,7062,2,11056
4720,7062,2,11055
4721,7062,2,11057
4722,7062,2,11053
4723,7062,2,11054
4724,7062,2,11055
4725,7314,2,11055
4726,7314,2,11053
4727,7314,2,11053
4728,7314,2,11053
4729,7314,2,11053
4730,7314,2,11053
4731,7314,2,11053
4732,7314,2,11053
4733,6582,2,11055
4734,6582,2,11055
4735,6582,2,11055
4736,2049,2,11054
4737,2049,2,11054
4738,2049,2,11054
4739,2235,2,11053
4740,2235,2,11055
4741,1747,2,11054
4742,1747,2,11053
4743,1747,2,11057
4744,1747,2,11054
4745,1747,2,11054
4746,1747,2,11053
4747,1747,2,11055
4748,1747,2,11054
4749,1747,2,11053
4750,1747,2,11055
4751,7513,2,11055
4752,8429,2,11053
4753,8429,2,11053
4754,8429,2,11053
4755,6839,2,11056
4756,6839,2,11057
4757,6839,2,11056
4758,6839,2,11056
4759,6839,2,11056
4760,4338,2,11054
4761,4338,2,11054
4762,4338,2,11054
4763,4338,2,11054
4764,4338,2,11054
4765,4338,2,11054
4766,4338,2,11054
4767,4338,2,11054
4768,4338,2,11054
4769,5944,2,11053
4770,5944,2,11053
4771,5944,2,11053
4772,5944,2,11053
4773,36,2,11053
4774,36,2,11053
4775,36,2,11053
4776,36,2,11053
4777,36,2,11053
4778,36,2,11055
4779,36,2,11053
4780,36,2,11053
4781,8566,2,11055
4782,8566,2,11055
4783,8294,2,11053
4784,8294,2,11053
4785,8294,2,11053
4786,1634,2,11053
4787,1634,2,11053
4788,1634,2,11057
4789,966,2,11057
4790,966,2,11057
4791,966,2,11057
4792,966,2,11057
4793,614,2,11056
4794,614,2,11057
4795,7984,2,11053
4796,7984,2,11053
4797,7984,2,11053
4798,7984,2,11055
4799,7984,2,11053
4800,7984,2,11053
4801,7984,2,11053
4802,7984,2,11053
4803,10339,2,11057
4804,10339,2,11056
4805,10339,2,11053
4806,10339,2,11053
4807,3406,2,11053
4808,3406,2,11053
4809,3406,2,11053
4810,3406,2,11053
4811,3406,2,11053
4812,3406,2,11053
4813,3406,2,11053
4814,1167,2,11055
4815,1167,2,11057
4816,1167,2,11053
4817,1167,2,11057
4818,1167,2,11053
4819,1167,2,11056
4820,1167,2,11057
4821,7919,2,11057
4822,7919,2,11055
4823,7919,2,11056
4824,7919,2,11054
4825,5742,2,11053
4826,5742,2,11053
4827,5742,2,11053
4828,1152,2,11056
4829,1152,2,11053
4830,1152,2,11053
4831,1152,2,11057
4832,1152,2,11056
4833,1152,2,11057
4834,1152,2,11057
4835,1152,2,11056
4836,1152,2,11056
4837,1152,2,11056
4838,1152,2,11057
4839,5371,2,11053
4840,5371,2,11053
4841,9090,2,11053
4842,9090,2,11053
4843,9090,2,11053
4844,9090,2,11053
4845,9090,2,11053
4846,9090,2,11053
4847,9090,2,11053
4848,9090,2,11053
4849,2421,2,11054
4850,2421,2,11054
4851,2421,2,11054
4852,2421,2,11054
4853,1392,2,11053
4854,1392,2,11053
4855,1392,2,11053
4856,1392,2,11053
4857,1392,2,11053
4858,1392,2,11053
4859,3479,2,11053
4860,3479,2,11053
4861,3479,2,11053
4862,6541,2,11056
4863,6541,2,11056
4864,6541,2,11056
4865,9357,2,11053
4866,9357,2,11053
4867,9357,2,11053
4868,9357,2,11056
4869,7402,2,11053
4870,7402,2,11057
4871,7402,2,11057
4872,7402,2,11053
4873,7402,2,11053
4874,7402,2,11053
4875,7402,2,11053
4876,7402,2,11053
4877,7402,2,11055
4878,7402,2,11053
4879,7402,2,11055
4880,7402,2,11053
4881,7402,2,11053
4882,7402,2,11055
4883,3070,2,11054
4884,3070,2,11054
4885,3070,2,11054
4886,3070,2,11054
4887,4543,2,11054
4888,4543,2,11054
4889,4543,2,11054
4890,4543,2,11054
4891,4543,2,11054
4892,4543,2,11054
4893,4543,2,11054
4894,1870,2,11053
4895,1870,2,11053
4896,1870,2,11053
4897,1870,2,11053
4898,5458,2,11055
4899,5458,2,11053
4900,5458,2,11055
4901,5458,2,11054
4902,5458,2,11055
4903,5458,2,11055
4904,5458,2,11054
4905,5458,2,11053
4906,5458,2,11054
4907,5458,2,11055
4908,5458,2,11055
4909,5458,2,11055
4910,5458,2,11053
4911,5458,2,11055
4912,5458,2,11055
4913,5458,2,11055
4914,5458,2,11053
4915,5458,2,11055
4916,5458,2,11056
4917,5458,2,11055
4918,5458,2,11055
4919,5458,2,11055
4920,9243,2,11057
4921,9243,2,11053
4922,9243,2,11053
4923,2888,2,11054
4924,2888,2,11054
4925,2888,2,11054
4926,4951,2,11054
4927,4951,2,11054
4928,4951,2,11054
4929,5419,2,11057
4930,5419,2,11057
4931,4780,2,11054
4932,4780,2,11054
4933,4780,2,11054
4934,4780,2,11054
4935,4780,2,11054
4936,4780,2,11054
4937,4780,2,11054
4938,9694,2,11054
4939,9694,2,11054
4940,9694,2,11054
4941,9694,2,11054
4942,9694,2,11054
4943,9694,2,11054
4944,7521,2,11056
4945,7521,2,11054
4946,7521,2,11054
4947,1244,2,11053
4948,1244,2,11056
4949,1244,2,11055
4950,280,2,11056
4951,280,2,11055
4952,280,2,11053
4953,280,2,11055
4954,280,2,11055
4955,280,2,11053
4956,280,2,11056
4957,280,2,11055
4958,280,2,11055
4959,280,2,11055
4960,280,2,11055
4961,280,2,11055
4962,10438,2,11053
4963,10438,2,11053
4964,960,2,11053
4965,960,2,11053
4966,971,2,11054
4967,971,2,11053
4968,971,2,11053
4969,971,2,11055
4970,971,2,11055
4971,971,2,11056
4972,971,2,11056
4973,971,2,11053
4974,971,2,11055
4975,971,2,11053
4976,971,2,11057
4977,971,2,11053
4978,971,2,11053
4979,971,2,11053
4980,971,2,11053
4981,971,2,11056
4982,971,2,11055
4983,172,2,11053
4984,172,2,11053
4985,9918,2,11055
4986,9918,2,11055
4987,9918,2,11056
4988,4383,2,11054
4989,4383,2,11054
4990,4383,2,11054
4991,4383,2,11054
4992,4383,2,11054
4993,4383,2,11054
4994,4383,2,11054
4995,4383,2,11054
4996,1003,2,11053
4997,1003,2,11053
4998,6017,2,11056
4999,6017,2,11056
5000,6017,2,11056
5001,10464,2,11053
5002,10464,2,11053
5003,10464,2,11053
5004,10464,2,11053
5005,10464,2,11056
5006,10464,2,11053
5007,5849,2,11053
5008,5849,2,11053
5009,5849,2,11053
5010,5849,2,11053
5011,5849,2,11053
5012,5849,2,11056
5013,5849,2,11053
5014,5849,2,11053
5015,4996,2,11053
5016,4996,2,11057
5017,4996,2,11053
5018,4996,2,11053
5019,4996,2,11055
5020,4996,2,11055
5021,4996,2,11053
5022,4996,2,11055
5023,4234,2,11054
5024,4234,2,11054
5025,4234,2,11054
5026,4234,2,11054
5027,4234,2,11054
5028,4234,2,11054
5029,4234,2,11054
5030,4234,2,11054
5031,4234,2,11054
5032,4234,2,11054
5033,5867,2,11053
5034,5867,2,11053
5035,5867,2,11053
5036,5867,2,11053
5037,5867,2,11053
5038,5867,2,11053
5039,5867,2,11053
5040,5867,2,11053
5041,5867,2,11053
5042,823,2,11053
5043,823,2,11053
5044,823,2,11053
5045,823,2,11053
5046,10182,2,11053
5047,10182,2,11053
5048,10182,2,11053
5049,10182,2,11053
5050,10182,2,11053
5051,10182,2,11053
5052,5167,2,11053
5053,5167,2,11056
5054,5167,2,11054
5055,922,2,11053
5056,922,2,11055
5057,922,2,11055
5058,6811,2,11054
5059,6811,2,11054
5060,6811,2,11054
5061,6811,2,11054
5062,3924,2,11054
5063,3924,2,11054
5064,3924,2,11054
5065,4845,2,11057
5066,4845,2,11056
5067,809,2,11057
5068,3836,2,11057
5069,3836,2,11057
5070,3836,2,11053
5071,3792,2,11054
5072,3792,2,11054
5073,2749,2,11054
5074,2749,2,11054
5075,2749,2,11054
5076,2696,2,11055
5077,2696,2,11053
5078,2696,2,11053
5079,2696,2,11053
5080,6385,2,11054
5081,6385,2,11054
5082,6385,2,11054
5083,6385,2,11054
5084,6385,2,11054
5085,1796,2,11053
5086,1796,2,11055
5087,5652,2,11053
5088,5652,2,11053
5089,5652,2,11053
5090,5652,2,11055
5091,241,2,11053
5092,241,2,11055
5093,241,2,11053
5094,6158,2,11053
5095,6158,2,11053
5096,6158,2,11055
5097,6158,2,11055
5098,6158,2,11053
5099,10169,2,11055
5100,5189,2,11055
5101,5189,2,11053
5102,9882,2,11056
5103,9882,2,11054
5104,9882,2,11054
5105,9882,2,11056
5106,5070,2,11054
5107,5070,2,11054
5108,5070,2,11054
5109,5070,2,11054
5110,8367,2,11057
5111,8367,2,11053
5112,8367,2,11053
5113,8367,2,11053
5114,8367,2,11053
5115,8367,2,11053
5116,7485,2,11054
5117,7485,2,11053
5118,7485,2,11057
5119,7485,2,11057
5120,7485,2,11057
5121,7485,2,11056
5122,7485,2,11053
5123,1564,2,11053
5124,1564,2,11053
5125,733,2,11053
5126,733,2,11053
5127,733,2,11055
5128,5268,2,11053
5129,5268,2,11053
5130,5268,2,11055
5131,5268,2,11053
5132,5268,2,11053
5133,5268,2,11053
5134,5268,2,11053
5135,5268,2,11053
5136,5268,2,11053
5137,5268,2,11055
5138,9295,2,11053
5139,9295,2,11053
5140,9295,2,11053
5141,9295,2,11053
5142,9295,2,11053
5143,9295,2,11053
5144,9295,2,11053
5145,9295,2,11053
5146,1584,2,11054
5147,1584,2,11055
5148,2983,2,11054
5149,2983,2,11054
5150,2983,2,11054
5151,2983,2,11054
5152,3118,2,11054
5153,3118,2,11054
5154,3118,2,11054
5155,3118,2,11054
5156,3118,2,11054
5157,3118,2,11054
5158,3118,2,11054
5159,10388,2,11056
5160,10388,2,11056
5161,10388,2,11056
5162,10388,2,11056
5163,10388,2,11056
5164,10388,2,11056
5165,4968,2,11054
5166,4968,2,11054
5167,4968,2,11054
5168,4968,2,11054
5169,4968,2,11054
5170,4968,2,11054
5171,4968,2,11054
5172,3194,2,11054
5173,3194,2,11054
5174,3194,2,11054
5175,7800,2,11053
5176,7800,2,11054
5177,7800,2,11055
5178,7800,2,11053
5179,7800,2,11053
5180,498,2,11053
5181,498,2,11053
5182,498,2,11053
5183,498,2,11053
5184,498,2,11053
5185,498,2,11055
5186,498,2,11053
5187,498,2,11053
5188,498,2,11053
5189,498,2,11053
5190,498,2,11053
5191,7441,2,11053
5192,7441,2,11055
5193,7441,2,11053
5194,8980,2,11053
5195,8980,2,11053
5196,8980,2,11053
5197,3389,2,11053
5198,3389,2,11053
5199,3389,2,11055
5200,3389,2,11055
5201,3872,2,11054
5202,3872,2,11054
5203,3872,2,11054
5204,9182,2,11053
5205,9182,2,11055
5206,9182,2,11055
5207,9182,2,11053
5208,9182,2,11056
5209,9182,2,11055
5210,9182,2,11053
5211,9182,2,11053
5212,9182,2,11053
5213,9182,2,11055
5214,9182,2,11055
5215,9182,2,11055
5216,3517,2,11055
5217,3517,2,11055
5218,3517,2,11055
5219,972,2,11053
5220,972,2,11057
5221,972,2,11056
5222,972,2,11053
5223,7937,2,11053
5224,7937,2,11053
5225,7937,2,11053
5226,7937,2,11053
5227,7937,2,11053
5228,7937,2,11053
5229,8749,2,11053
5230,8749,2,11053
5231,8749,2,11053
5232,8749,2,11053
5233,8461,2,11053
5234,8461,2,11053
5235,8461,2,11055
5236,8461,2,11055
5237,8461,2,11053
5238,8461,2,11053
5239,8461,2,11053
5240,5910,2,11053
5241,5910,2,11057
5242,5910,2,11053
5243,5910,2,11053
5244,5910,2,11053
5245,9162,2,11057
5246,9162,2,11057
5247,9162,2,11057
5248,9162,2,11056
5249,9162,2,11057
5250,2555,2,11054
5251,2555,2,11054
5252,2555,2,11054
5253,1266,2,11053
5254,1266,2,11053
5255,1266,2,11053
5256,1266,2,11053
5257,1266,2,11053
5258,1266,2,11053
5259,1266,2,11053
5260,5013,2,11054
5261,1776,2,11054
5262,1776,2,11055
5263,1776,2,11054
5264,8519,2,11053
5265,8519,2,11055
5266,8519,2,11053
5267,5801,2,11055
5268,5801,2,11053
5269,5801,2,11055
5270,5801,2,11055
5271,5801,2,11055
5272,5801,2,11053
5273,7816,2,11054
5274,7816,2,11054
5275,7816,2,11054
5276,7816,2,11054
5277,2105,2,11054
5278,2105,2,11054
5279,2105,2,11054
5280,8432,2,11053
5281,8432,2,11053
5282,8432,2,11057
5283,8432,2,11057
5284,6189,2,11056
5285,6189,2,11056
5286,6189,2,11055
5287,6189,2,11056
5288,5398,2,11053
5289,5398,2,11053
5290,5398,2,11053
5291,5398,2,11053
5292,9970,2,11056
5293,9970,2,11053
5294,377,2,11055
5295,377,2,11055
5296,377,2,11056
5297,377,2,11053
5298,377,2,11055
5299,8039,2,11053
5300,8039,2,11057
5301,8039,2,11056
5302,2183,2,11056
5303,2183,2,11057
5304,2183,2,11057
5305,2183,2,11057
5306,2183,2,11057
5307,2183,2,11057
5308,2853,2,11055
5309,2853,2,11055
5310,4579,2,11054
5311,4579,2,11054
5312,4579,2,11054
5313,4579,2,11054
5314,4579,2,11054
5315,4579,2,11054
5316,8187,2,11055
5317,8187,2,11055
5318,8187,2,11055
5319,275,2,11053
5320,275,2,11053
5321,275,2,11053
5322,275,2,11053
5323,7305,2,11053
5324,7305,2,11053
5325,7305,2,11053
5326,7305,2,11055
5327,7305,2,11053
5328,7305,2,11053
5329,7305,2,11053
5330,7305,2,11053
5331,1894,2,11054
5332,1894,2,11054
5333,1894,2,11054
5334,1894,2,11054
5335,1894,2,11054
5336,1894,2,11054
5337,2539,2,11054
5338,2539,2,11054
5339,2539,2,11054
5340,2942,2,11054
5341,2942,2,11054
5342,2942,2,11054
5343,2942,2,11054
5344,2942,2,11054
5345,7012,2,11056
5346,7012,2,11056
5347,6654,2,11056
5348,6654,2,11056
5349,6654,2,11056
5350,6654,2,11056
5351,10131,2,11053
5352,10014,2,11055
5353,10014,2,11053
5354,78,2,11053
5355,78,2,11053
5356,78,2,11053
5357,78,2,11053
5358,78,2,11053
5359,2138,2,11056
5360,2138,2,11055
5361,2138,2,11055
5362,2138,2,11056
5363,2576,2,11054
5364,2576,2,11054
5365,2576,2,11054
5366,2576,2,11054
5367,3473,2,11056
5368,3473,2,11056
5369,3473,2,11057
5370,2738,2,11053
5371,7431,2,11053
5372,7431,2,11053
5373,7431,2,11053
5374,7431,2,11053
5375,7431,2,11053
5376,7431,2,11053
5377,1716,2,11055
5378,1716,2,11053
5379,1716,2,11053
5380,1716,2,11055
5381,1716,2,11055
5382,1716,2,11055
5383,1716,2,11055
5384,1716,2,11055
5385,1716,2,11055
5386,7915,2,11053
