,h,r,t
36132,6475,0,10828
39782,7265,0,10785
33311,5888,0,10766
17229,3033,0,11023
55619,10639,0,10717
2400,417,0,10735
36290,6512,0,10758
13573,2386,0,10844
47155,8789,0,10834
7609,1310,0,10795
34935,6235,0,10785
17740,3126,0,11024
37567,6805,0,10785
3449,610,0,10876
44387,8220,0,10747
47766,8925,0,10766
23664,4175,0,10761
27190,4754,0,11021
19657,3467,0,10824
8178,1408,0,10767
17881,3147,0,11022
48470,9067,0,10715
47385,8837,0,10734
48173,9004,0,10724
27040,4720,0,10806
32141,5631,0,10735
37266,6738,0,10979
34221,6080,0,10884
14854,2608,0,11026
44862,8321,0,10751
36350,6527,0,10785
1073,202,0,10886
54650,10415,0,10825
5190,902,0,10882
11961,2105,0,11023
6572,1122,0,10972
460,84,0,10715
53288,10102,0,10764
40185,7340,0,10726
49658,9313,0,11019
45410,8443,0,10835
28258,4907,0,11026
49345,9243,0,10771
48793,9128,0,10764
36416,6541,0,10979
29329,5086,0,11024
49146,9206,0,10912
41786,7671,0,10743
5966,1015,0,10752
1966,348,0,10832
52461,9909,0,10735
38212,6949,0,10757
45685,8505,0,10848
37492,6790,0,10828
30919,5386,0,10773
26249,4569,0,10717
27977,4870,0,10965
25084,4389,0,10880
6692,1139,0,10808
29137,5054,0,10717
10846,1922,0,11026
36020,6449,0,10940
38737,7055,0,10727
49081,9195,0,10734
7294,1248,0,10802
23203,4096,0,10908
7930,1366,0,10873
45813,8530,0,10717
2568,446,0,10862
28253,4906,0,11024
48396,9052,0,10784
6166,1050,0,10729
27801,4850,0,11022
10571,1882,0,11017
3722,668,0,10735
34949,6238,0,10771
40458,7391,0,10725
49362,9249,0,10727
19478,3434,0,10766
39565,7219,0,10723
31675,5543,0,10773
22980,4064,0,11034
44133,8157,0,10825
10808,1916,0,11023
25928,4520,0,11019
48266,9024,0,10731
15720,2762,0,11026
27443,4789,0,11023
27824,4854,0,10734
31977,5597,0,10843
35074,6261,0,11027
34802,6205,0,10756
29666,5142,0,10822
17382,3063,0,11019
18559,3274,0,11019
16310,2863,0,10715
49059,9190,0,10727
30747,5354,0,10795
18581,3278,0,11023
32767,5765,0,10766
44425,8226,0,10717
48724,9117,0,10803
14779,2594,0,11023
2936,509,0,10820
13420,2360,0,11024
44857,8320,0,10779
53353,10114,0,10779
7273,1244,0,10876
52246,9860,0,10717
48178,9006,0,10922
30179,5245,0,10764
48244,9020,0,10768
9332,1643,0,10890
23120,4081,0,10714
36832,6638,0,10764
12281,2158,0,10828
34005,6034,0,10940
33475,5920,0,10779
44501,8244,0,10766
25707,4482,0,11020
49148,9206,0,10876
8834,1550,0,10795
32124,5629,0,10717
2280,396,0,10742
32531,5711,0,10717
19174,3381,0,10721
53672,10191,0,10764
52901,10017,0,10770
27883,4860,0,10803
34023,6038,0,10800
13038,2285,0,11023
34068,6048,0,10787
10384,1848,0,10764
10439,1859,0,11021
31603,5528,0,10717
30741,5354,0,10822
43562,8034,0,10744
32769,5765,0,10826
2744,476,0,10806
44651,8275,0,10717
28142,4890,0,11019
31845,5576,0,10717
18480,3259,0,11021
7166,1223,0,10778
10990,1946,0,11022
9616,1695,0,10796
46051,8580,0,10787
42280,7771,0,10830
6077,1038,0,10768
3373,596,0,10727
49537,9290,0,10764
49999,9378,0,10744
41242,7560,0,10743
16191,2840,0,11024
24606,4320,0,10732
38741,7056,0,10832
7439,1280,0,10795
5631,963,0,10754
50710,9526,0,10748
30667,5340,0,10734
46405,8643,0,10863
13721,2411,0,11017
48196,9009,0,10861
5918,1005,0,10720
28252,4906,0,11022
9074,1596,0,10843
43349,7990,0,10808
28525,4954,0,10717
5831,989,0,10779
43286,7979,0,10759
26081,4547,0,10767
5230,902,0,10779
34604,6156,0,10766
46661,8699,0,10773
41320,7580,0,10764
24885,4355,0,11020
42813,7880,0,10871
24737,4337,0,11025
11945,2102,0,11022
48746,9119,0,10750
1974,349,0,10843
28698,4984,0,10779
38760,7057,0,10812
47709,8912,0,10734
10697,1902,0,11020
51882,9779,0,10745
42250,7763,0,10856
31469,5502,0,10846
18676,3293,0,11024
17670,3116,0,11027
13665,2402,0,11019
42068,7733,0,10795
11196,1975,0,11021
49588,9301,0,10895
44207,8177,0,10748
5870,998,0,10715
28096,4886,0,11034
38621,7037,0,10736
34995,6245,0,10852
48062,8977,0,10786
2205,388,0,10717
30229,5257,0,10719
43907,8109,0,10717
1434,260,0,10795
7658,1320,0,10796
50752,9536,0,10922
41109,7525,0,10829
13838,2432,0,11024
18983,3345,0,11020
45780,8524,0,10766
38784,7062,0,10873
25254,4416,0,10718
42990,7916,0,10715
33874,6003,0,10940
20786,3691,0,11018
23851,4205,0,10753
8886,1560,0,11006
42413,7799,0,11027
34926,6233,0,10940
53958,10257,0,10837
51441,9686,0,10764
17575,3101,0,11023
11528,2029,0,11020
21077,3741,0,10759
26043,4541,0,11023
21538,3829,0,11021
19312,3405,0,10847
1578,290,0,10789
50168,9417,0,10724
55450,10607,0,10734
7110,1211,0,10783
35491,6339,0,10940
42517,7822,0,10771
20696,3673,0,10770
49457,9274,0,10733
52277,9865,0,10738
38740,7056,0,10810
49218,9218,0,10940
21372,3800,0,10814
49824,9344,0,10768
18363,3235,0,11022
18991,3347,0,11017
52669,9960,0,10717
10978,1945,0,10994
28269,4909,0,10715
5697,969,0,10723
14601,2567,0,11026
43829,8089,0,11025
3139,548,0,10744
53830,10224,0,10779
43912,8110,0,10850
38556,7023,0,10755
26821,4675,0,10797
14282,2516,0,11018
29233,5068,0,11023
3280,575,0,10719
30561,5316,0,10794
36622,6589,0,10812
44047,8140,0,11027
43539,8029,0,10783
43923,8112,0,10717
15131,2653,0,11021
34515,6136,0,10796
26351,4584,0,10920
42349,7785,0,10764
22494,3985,0,10815
42113,7739,0,10773
48924,9161,0,10764
54773,10449,0,10824
43825,8088,0,10803
7894,1360,0,10780
30942,5388,0,10795
16684,2938,0,11025
43588,8040,0,10734
3542,625,0,10843
1079,204,0,10801
54393,10357,0,10715
17773,3131,0,11017
8729,1535,0,10721
35536,6348,0,10851
8153,1402,0,10998
1665,305,0,10759
8663,1518,0,10764
15734,2763,0,11024
11747,2065,0,11017
49627,9308,0,10954
28164,4893,0,11027
41867,7689,0,10830
23769,4192,0,11017
16643,2928,0,11023
12245,2153,0,10868
21847,3871,0,11020
51723,9743,0,10717
13466,2368,0,10812
37396,6768,0,10755
7801,1348,0,10852
3303,580,0,10746
11162,1970,0,11022
30703,5348,0,10882
554,96,0,10730
2342,406,0,10810
39934,7294,0,10787
1347,244,0,10723
696,123,0,10715
41372,7588,0,10883
42787,7874,0,10736
34230,6083,0,10764
8740,1537,0,10763
23516,4147,0,10720
25881,4510,0,10753
47280,8813,0,10787
13901,2442,0,11022
45971,8563,0,10726
43803,8082,0,10789
48937,9163,0,10842
3175,556,0,10723
22345,3962,0,10717
24777,4341,0,10758
44642,8274,0,10717
53336,10110,0,10737
7205,1229,0,10734
48620,9095,0,10795
26951,4702,0,11010
30815,5366,0,10755
53767,10211,0,10734
29217,5066,0,10715
1883,338,0,10778
25247,4415,0,10850
33270,5879,0,10764
5698,969,0,10800
25634,4472,0,10727
33790,5987,0,10787
1091,205,0,10714
21603,3841,0,11019
24589,4319,0,11025
48006,8967,0,10717
52055,9816,0,10888
36480,6555,0,10828
45123,8378,0,10794
24515,4306,0,11023
12549,2203,0,10806
47131,8784,0,10938
8632,1511,0,10761
22303,3954,0,11021
24367,4282,0,11019
24858,4353,0,11034
1223,226,0,10843
55741,10658,0,10873
19876,3514,0,10747
7532,1295,0,10835
18816,3317,0,11024
52303,9872,0,10953
8099,1389,0,10812
28540,4957,0,10764
10958,1942,0,10735
33316,5888,0,10754
21161,3756,0,10764
37120,6704,0,10940
12590,2208,0,10753
26410,4596,0,11002
6415,1098,0,10764
44391,8221,0,10802
16930,2979,0,10735
16539,2909,0,10815
50069,9390,0,10734
47525,8870,0,10807
33215,5867,0,10766
20306,3592,0,10743
44033,8138,0,10754
27008,4715,0,11005
49361,9248,0,10735
33947,6020,0,10884
17615,3109,0,11024
23693,4180,0,10795
20671,3669,0,10720
24741,4337,0,11027
16644,2928,0,11024
36190,6489,0,10828
33004,5823,0,10841
45752,8517,0,10717
25865,4508,0,10738
52345,9881,0,10714
10079,1787,0,10717
28328,4918,0,11017
55889,10682,0,10924
37785,6851,0,10979
31506,5512,0,10785
52546,9930,0,10846
37424,6775,0,10812
4673,815,0,10720
49236,9223,0,10755
52591,9942,0,10764
47968,8960,0,10767
27293,4768,0,11023
3706,664,0,10755
38592,7032,0,10810
42231,7760,0,10741
22673,4015,0,11027
31947,5591,0,10806
41641,7642,0,10764
52654,9956,0,10770
4382,771,0,10742
31080,5422,0,10768
29779,5165,0,10761
13875,2438,0,11022
12083,2122,0,11021
26079,4546,0,11020
15977,2804,0,11023
44645,8274,0,10746
4631,811,0,10795
20140,3561,0,10778
44430,8227,0,10715
26515,4614,0,10717
28008,4875,0,11019
36322,6520,0,10813
51200,9633,0,10961
39562,7218,0,10758
52505,9920,0,10740
22546,3997,0,10735
31228,5457,0,10800
10486,1867,0,11026
6423,1100,0,10900
20360,3604,0,10825
51681,9733,0,10899
35691,6379,0,10979
10800,1915,0,11024
50074,9391,0,10878
52894,10016,0,10737
40550,7410,0,10888
1807,328,0,10862
54252,10325,0,10769
47147,8788,0,10738
53598,10172,0,10789
47366,8833,0,10773
10075,1786,0,10802
18936,3336,0,11024
55078,10519,0,10734
6235,1063,0,10940
9036,1590,0,10716
38668,7043,0,10743
5208,902,0,10847
35508,6342,0,10785
685,120,0,10765
14468,2545,0,11020
26699,4650,0,10727
15229,2672,0,11019
37464,6784,0,10787
9952,1761,0,10909
41475,7610,0,10852
5600,958,0,10743
37,8,0,10727
43333,7986,0,10891
119,22,0,10719
20098,3555,0,10846
25798,4497,0,10727
32803,5774,0,10787
39168,7136,0,10787
49165,9211,0,10734
16073,2818,0,11019
16910,2975,0,11020
27432,4788,0,11023
4983,867,0,10720
26939,4699,0,10791
35108,6270,0,10988
23622,4167,0,11034
5386,927,0,10725
16893,2972,0,11023
50288,9439,0,10795
31944,5591,0,10726
1384,252,0,10734
15640,2748,0,11022
29828,5177,0,10841
41968,7709,0,11030
8172,1407,0,10761
17561,3098,0,11022
15982,2805,0,10764
44411,8224,0,10949
46050,8580,0,10812
21604,3841,0,11026
13341,2347,0,11023
8380,1459,0,10916
19629,3462,0,10727
19370,3417,0,11021
53394,10123,0,10727
37743,6843,0,10940
29177,5059,0,11022
52711,9969,0,10727
14308,2521,0,11023
13401,2356,0,11023
7898,1361,0,10752
34460,6124,0,10884
41162,7542,0,10908
46003,8568,0,10818
28571,4964,0,10795
34581,6150,0,10734
18636,3287,0,11023
8730,1535,0,10853
10063,1784,0,10817
12389,2174,0,11020
48900,9157,0,10755
32176,5636,0,10803
54046,10278,0,10714
26344,4583,0,10721
2492,435,0,10715
50900,9571,0,10755
38513,7014,0,10787
5487,943,0,10764
18424,3248,0,11021
44314,8202,0,10723
8599,1503,0,10785
41794,7674,0,10734
38150,6934,0,10808
42972,7912,0,10720
17282,3043,0,11024
48264,9023,0,10778
7724,1336,0,10764
38806,7065,0,10787
22436,3974,0,11023
51538,9703,0,11027
23870,4207,0,11019
30354,5277,0,10734
55499,10613,0,10891
19831,3503,0,10885
15842,2781,0,11024
46777,8717,0,10834
14252,2508,0,11019
157,30,0,10790
38647,7041,0,10726
30895,5380,0,10827
19672,3468,0,10889
33488,5923,0,10778
15971,2803,0,11022
37762,6847,0,10744
32283,5660,0,10862
51355,9667,0,10990
32596,5728,0,10738
35202,6291,0,10812
47233,8804,0,10758
20460,3624,0,10843
28232,4901,0,11022
4289,756,0,10715
5511,945,0,10833
54174,10307,0,11049
1565,287,0,10767
49812,9341,0,10727
26484,4607,0,11005
55243,10560,0,10796
10711,1904,0,11024
12289,2159,0,11020
24854,4352,0,11027
10416,1854,0,11021
40615,7423,0,10764
51683,9734,0,10744
21020,3732,0,10795
50779,9543,0,10850
8292,1444,0,10759
11766,2068,0,11019
28089,4885,0,11027
13612,2393,0,11024
21821,3869,0,11021
44198,8174,0,10850
44549,8256,0,10715
52406,9896,0,10715
43320,7984,0,10843
34793,6202,0,10882
15859,2784,0,11023
36026,6451,0,10725
50407,9464,0,10744
27315,4772,0,11021
8273,1439,0,10787
21139,3751,0,10764
31462,5500,0,10765
15814,2777,0,10801
28651,4977,0,10878
24653,4325,0,11019
55578,10628,0,10715
443,82,0,10766
10592,1884,0,11022
20989,3727,0,10760
7420,1275,0,10715
37400,6769,0,10812
6470,1108,0,10779
46306,8623,0,10912
51242,9640,0,10890
17394,3064,0,11024
36582,6579,0,10979
7444,1280,0,10820
38614,7036,0,11034
8046,1381,0,10786
49525,9287,0,10837
25697,4480,0,11021
17933,3156,0,11017
48825,9137,0,10764
7224,1234,0,10794
54276,10329,0,10846
13689,2405,0,11018
38447,7003,0,10822
7402,1271,0,10771
28971,5027,0,10844
23109,4079,0,11022
15103,2645,0,11024
22496,3986,0,10717
11470,2020,0,11017
49660,9313,0,11026
27829,4854,0,10755
14065,2473,0,11019
14729,2589,0,11017
3326,585,0,10764
53634,10182,0,10766
44176,8168,0,10876
50404,9464,0,10802
45090,8372,0,10795
12463,2187,0,10940
49430,9267,0,10786
27352,4777,0,10726
42784,7873,0,10846
35613,6361,0,10795
7947,1366,0,10899
24713,4333,0,10806
29749,5160,0,10727
53679,10193,0,10802
34444,6120,0,10727
43910,8110,0,10717
51081,9607,0,10764
33187,5860,0,10727
19832,3503,0,10910
49947,9367,0,10756
34894,6225,0,10884
21331,3791,0,10996
37329,6752,0,10787
25584,4467,0,10746
13497,2372,0,11025
29729,5156,0,10720
46127,8595,0,10837
46719,8710,0,10776
51873,9778,0,10717
15340,2693,0,11022
47509,8867,0,10717
55413,10599,0,10786
54902,10474,0,10734
26147,4557,0,11021
17449,3075,0,11018
35412,6321,0,10787
16640,2928,0,11027
53696,10195,0,10899
53285,10101,0,10766
17164,3023,0,11021
27336,4775,0,11018
18443,3251,0,11021
32454,5694,0,10810
9163,1601,0,10720
50176,9420,0,10742
19820,3501,0,10750
55207,10553,0,10918
2672,462,0,10963
20889,3713,0,10820
13995,2459,0,11022
42566,7831,0,10796
43154,7950,0,10714
17557,3097,0,11023
38803,7064,0,10884
50931,9576,0,10803
43555,8032,0,10785
44118,8155,0,10899
27047,4722,0,10719
7146,1218,0,10846
24749,4338,0,11017
5238,902,0,10770
45432,8449,0,10909
33277,5881,0,10940
14776,2594,0,11019
24878,4355,0,11019
6325,1083,0,10755
31802,5565,0,10834
39238,7150,0,10785
206,37,0,10750
30883,5378,0,10721
11491,2023,0,11027
9358,1647,0,10717
46016,8572,0,10920
26813,4674,0,10806
1633,299,0,10937
37950,6890,0,10787
8516,1487,0,11001
18640,3288,0,11019
29391,5095,0,11034
4984,867,0,10778
991,186,0,10726
21596,3840,0,10715
20704,3675,0,10714
5645,964,0,10768
52539,9928,0,10753
18444,3251,0,11022
28877,5008,0,11020
13839,2432,0,11021
33217,5867,0,10765
53710,10197,0,10841
41958,7708,0,10954
46625,8689,0,10835
4770,830,0,10718
50721,9530,0,10715
5882,1000,0,10725
24772,4340,0,11023
18690,3296,0,10764
42037,7727,0,10719
50287,9439,0,10720
18347,3232,0,11027
36424,6543,0,10785
43837,8091,0,10717
53933,10251,0,11048
19871,3513,0,10779
42081,7735,0,10751
11165,1970,0,11024
10356,1842,0,10806
26267,4571,0,10795
22216,3938,0,11018
13374,2351,0,11024
40459,7391,0,10888
11854,2085,0,11022
52092,9824,0,10918
6676,1137,0,10751
53476,10143,0,10715
11792,2073,0,11020
54071,10282,0,10774
42014,7722,0,10781
2200,387,0,10784
10,2,0,10714
47928,8953,0,10769
24884,4355,0,11024
29024,5035,0,10808
43330,7985,0,10956
48224,9014,0,10889
21559,3835,0,11018
33083,5840,0,10988
24414,4291,0,11022
1503,276,0,10717
16800,2958,0,11023
5298,907,0,10861
39352,7171,0,10828
41049,7506,0,10909
26778,4666,0,11004
5581,956,0,10793
6626,1126,0,10766
40097,7321,0,10919
10162,1806,0,10793
28745,4991,0,11019
52338,9880,0,10795
6517,1113,0,10715
18610,3283,0,11019
54451,10371,0,10796
8399,1462,0,10714
24686,4329,0,10779
53397,10124,0,10940
28991,5031,0,11027
36653,6597,0,11019
10250,1825,0,10717
31582,5525,0,10814
15018,2631,0,11023
32287,5660,0,10851
7265,1243,0,10734
31114,5430,0,10715
13780,2420,0,11020
12748,2234,0,11021
12327,2163,0,11025
30082,5231,0,10714
29224,5068,0,11017
10998,1948,0,10733
29323,5085,0,10715
19713,3480,0,10838
45317,8420,0,10837
38775,7061,0,10800
35368,6311,0,10988
1765,323,0,10762
19315,3405,0,10720
21988,3898,0,11017
3268,572,0,10734
21367,3799,0,11019
49364,9249,0,10771
38964,7097,0,10894
46806,8724,0,10734
40722,7443,0,11019
52173,9843,0,10794
46829,8729,0,10764
38412,6994,0,10836
52570,9937,0,10789
47575,8883,0,10882
8664,1519,0,10766
16020,2810,0,11020
36059,6459,0,10766
2204,387,0,10803
37802,6856,0,10787
53713,10198,0,10743
17150,3021,0,11023
4736,822,0,10846
47791,8929,0,10787
13907,2443,0,10877
37685,6830,0,10746
38764,7059,0,10734
5453,937,0,10717
26868,4686,0,10746
29368,5090,0,11026
27846,4855,0,11022
21544,3830,0,10996
30249,5260,0,10853
39729,7250,0,10785
51380,9671,0,10727
36004,6445,0,10717
42351,7785,0,10720
48914,9159,0,10717
46984,8762,0,10994
27725,4839,0,11023
43505,8021,0,10789
15430,2711,0,11019
8817,1548,0,10723
10988,1946,0,11027
26968,4706,0,11003
3911,701,0,10727
3829,692,0,10873
43119,7942,0,10780
53749,10206,0,10727
32422,5686,0,10748
40073,7314,0,10796
9280,1632,0,10757
43937,8114,0,11021
6310,1078,0,10734
15965,2802,0,11020
41789,7672,0,10757
55678,10654,0,10811
19129,3371,0,10812
4740,822,0,10819
25591,4468,0,11019
18259,3214,0,11019
1592,293,0,10833
46697,8707,0,10892
6348,1086,0,10719
38644,7041,0,10755
36916,6657,0,10848
3310,581,0,10766
28829,5001,0,11023
2809,485,0,10862
162,32,0,10794
8340,1454,0,10765
46219,8608,0,10800
30687,5344,0,10899
6074,1038,0,10747
16242,2849,0,11022
29807,5172,0,10720
7769,1341,0,10807
720,126,0,10839
20299,3590,0,10766
2749,477,0,10743
20967,3725,0,11034
48776,9125,0,10803
29592,5129,0,11021
28555,4959,0,11019
45258,8407,0,10794
27078,4732,0,11005
4775,830,0,10833
31353,5479,0,10795
15042,2634,0,11027
7710,1333,0,10876
733,128,0,10731
48904,9157,0,10760
19111,3369,0,10850
32278,5660,0,10744
42422,7801,0,10734
13509,2375,0,11019
54102,10289,0,11049
49313,9236,0,10735
29015,5034,0,11026
47991,8963,0,10983
24315,4274,0,11025
48275,9026,0,10734
15968,2803,0,11026
37483,6788,0,10828
54967,10490,0,10746
22685,4017,0,10766
11655,2051,0,11021
1255,232,0,10782
10931,1938,0,10764
53474,10143,0,10734
33153,5851,0,10717
28782,4996,0,10773
50487,9482,0,10904
36107,6469,0,10754
6299,1075,0,10906
1701,312,0,10719
7156,1220,0,10734
47220,8801,0,10849
38521,7015,0,10828
3986,713,0,10903
25576,4466,0,11022
34349,6096,0,10717
23672,4177,0,11025
28502,4949,0,10820
2384,413,0,10748
10324,1838,0,10865
12551,2203,0,10715
4116,729,0,10801
710,124,0,10791
31976,5597,0,10715
5894,1000,0,10794
46974,8760,0,10843
3928,704,0,10719
27069,4729,0,11005
52750,9980,0,10779
44690,8286,0,10868
28658,4978,0,11021
2876,498,0,10734
15412,2706,0,10968
55252,10563,0,10827
8844,1551,0,10759
12430,2181,0,10835
3311,582,0,10717
21178,3759,0,10726
425,79,0,10843
15075,2640,0,10843
35934,6431,0,10893
18843,3321,0,11020
34555,6143,0,10768
7599,1308,0,10715
34851,6214,0,10979
7811,1350,0,10762
28767,4994,0,11026
16762,2951,0,11021
12117,2128,0,10730
52377,9888,0,10714
1040,196,0,10715
16882,2971,0,11019
19850,3509,0,10717
29508,5115,0,10726
4416,776,0,10727
41888,7694,0,10938
8017,1375,0,10717
8269,1437,0,10787
20827,3701,0,10780
42067,7733,0,10715
26730,4655,0,10715
2559,446,0,10765
39475,7202,0,10787
17198,3029,0,11026
44899,8327,0,10715
10468,1864,0,11027
29487,5111,0,11023
16798,2958,0,11022
3085,537,0,10756
32977,5816,0,10792
7580,1304,0,10755
51647,9725,0,10715
35343,6307,0,10787
6624,1125,0,10771
14833,2604,0,11022
1517,279,0,10773
42978,7913,0,10800
2504,436,0,10827
53896,10242,0,10803
48094,8985,0,10795
21193,3762,0,11020
5241,902,0,10775
11767,2068,0,11026
41099,7521,0,10829
36813,6633,0,10787
51512,9696,0,11020
43182,7956,0,10869
23581,4160,0,10862
50908,9571,0,10715
13556,2383,0,11027
25104,4392,0,10755
42885,7896,0,10874
55256,10565,0,10717
6053,1033,0,10774
16950,2983,0,11023
49128,9201,0,10953
24197,4255,0,10850
45602,8489,0,10991
5862,997,0,10800
51350,9666,0,10734
23124,4082,0,10790
50316,9445,0,10781
22016,3901,0,10766
8274,1439,0,10783
43394,7998,0,10768
41155,7540,0,10812
49183,9214,0,10954
33407,5909,0,10988
811,145,0,10715
15354,2695,0,10773
34092,6053,0,10836
27679,4832,0,11024
17514,3089,0,11024
2127,383,0,10801
24678,4327,0,11022
34134,6061,0,10904
33961,6022,0,10943
27595,4821,0,11021
55032,10506,0,10723
49503,9283,0,10798
22323,3958,0,10764
42882,7895,0,10832
39068,7117,0,10758
29923,5194,0,10773
44673,8282,0,10746
51580,9713,0,10745
29269,5078,0,11027
11883,2090,0,11022
19297,3404,0,10717
50975,9582,0,10764
22375,3966,0,11021
29628,5135,0,11024
42311,7774,0,10758
49896,9357,0,10734
52471,9913,0,10734
22894,4052,0,11027
52428,9900,0,10717
17747,3127,0,10873
13911,2443,0,10771
53536,10158,0,10927
49918,9361,0,10764
31696,5546,0,10795
44667,8280,0,10755
32433,5690,0,10815
12743,2233,0,11019
10344,1841,0,10931
20420,3615,0,10720
37524,6796,0,10828
32015,5604,0,10717
41743,7661,0,10841
3840,692,0,10743
36681,6605,0,10979
3749,673,0,10814
28023,4876,0,11024
37560,6803,0,10828
15703,2758,0,11023
25319,4426,0,11020
54202,10314,0,11049
33124,5847,0,10853
53302,10104,0,10731
7026,1196,0,10781
37729,6840,0,10787
16802,2958,0,11020
14757,2592,0,11026
7231,1235,0,10727
6950,1181,0,10734
45707,8510,0,10809
14978,2625,0,11023
14540,2558,0,11027
15672,2753,0,11020
19805,3498,0,10844
5906,1002,0,10733
39546,7214,0,10800
48656,9101,0,10735
28527,4955,0,11034
15716,2761,0,11024
15427,2710,0,10715
42804,7878,0,10755
47642,8898,0,10761
21257,3773,0,11027
35739,6389,0,10787
41042,7504,0,10909
40791,7458,0,10717
11238,1982,0,11017
6675,1136,0,10717
6284,1075,0,10755
28159,4893,0,11034
22182,3932,0,10773
31758,5560,0,10715
25850,4506,0,11023
11122,1965,0,10754
41440,7604,0,10757
37122,6704,0,10800
52111,9828,0,10778
5726,971,0,10890
8242,1428,0,10787
19222,3392,0,10878
21684,3853,0,11026
36496,6558,0,10988
3550,627,0,10715
29407,5097,0,10759
43746,8071,0,10717
29347,5088,0,11027
49294,9232,0,10773
13913,2444,0,10755
20658,3668,0,10810
21181,3760,0,11019
44590,8265,0,10820
44068,8145,0,10726
21802,3867,0,10715
20218,3575,0,10756
17472,3080,0,11023
36301,6515,0,10787
50023,9385,0,10801
14843,2606,0,11023
1380,251,0,10715
45382,8437,0,10727
9279,1632,0,10727
36312,6518,0,10800
22388,3968,0,10907
27738,4842,0,11027
28697,4984,0,10846
35135,6276,0,10940
41833,7682,0,10721
32919,5802,0,10808
21991,3898,0,11019
11117,1965,0,10764
8287,1443,0,10882
41275,7568,0,10817
17675,3116,0,11020
26461,4601,0,10853
11701,2058,0,11020
44077,8146,0,10996
47336,8826,0,10734
45523,8468,0,11043
16240,2848,0,10801
47208,8799,0,10889
